Retailer,Category,Sub-Category,Domain,URL,Colors,Size,Product Hierarchy,Brand Name,Product Name,SKU,UPC,ID,Walmart Item #,Regular Price,Promo Price,Prime Price,Promo Tag,Each Price,Product Description,Product Details,Product Specification,Images,# of Images,Marketplace/3rd party seller,Nutrition Information,Lifestyle/Dietary Need,Delivery,Total Product Star Rating,Total # of Ratings,Total Recommendation Percentage,Total Number of Q&A
Walmart Canada,Frozen,Meatless Alternatives,walmart.ca,https://www.walmart.ca/en/ip/shrimp-spring-rolls/6000202289707,,"425/gr, 8 Spring Rolls","Walmart.ca > Grocery > Frozen Food > Frozen Meat, Seafood & Alternatives > Frozen Fish & Seafood",Aquastar,Shrimp Spring Rolls,SKU:6000202289708,UPC:73114935384,ID:6000202289707,Walmart Item #:31057802,$9.97,,,,,8 Springs Rolls with Sweet Chili Dipping Sauce with 2 Sauce Packages,"- 8 Spring Rolls 
- 425/gr
- Includes Sweet Chili Sauce","[{""Cut"":""Seafood""},{""Product Type"":""Seafood""},{""Singleserve"":""No""},{""Storage Type"":""Frozen""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""""}]",https://i5.walmartimages.ca/images/Enlarge/092/986/6000203092986.jpg | https://i5.walmartimages.ca/images/Enlarge/093/017/6000203093017.jpg | https://i5.walmartimages.ca/images/Enlarge/093/002/6000203093002.jpg,3,Sold by Walmart,"SPRING ROLLS  [Spring roll wrapper (Enriched wheat flour, salt, water, palm oil),  Shrimp, Rice noodle (rice, water), Cabbage, Carrots, Water chestnuts, Soybean oil, Onion, Sugar, Garlic, Green onion, Salt, Tapioca starch, Spices, Soy sauce powder (soybean, wheat flour, salt, water)] .SWEET CHILI SAUCE [Water, Sugar, Chili paste (red chilies, water, salt, acetic acid), Vinegar, Modified corn starch, Minced garlic, Xanthan gum, Salt, Spice extract].Contains shrimp, wheat, soy",,Add to Cart; Find in Store,1,1,,
Walmart Canada,Drinks,Soft Drinks/Sodas,walmart.ca,https://www.walmart.ca/en/ip/schweppes-ginger-ale-6-x-710-ml-bottles/6000196027129,,6x710mL,Walmart.ca > Household Supplies & Pantry > Drinks > Soft Drinks > Other Soft Drinks,Schweppes,"Schweppes Ginger Ale, 6 x 710 mL bottles",SKU:6000196027130,UPC:1660000076,ID:6000196027129,Walmart Item #:9238652,$3.97,,,,$0.09/100ML,"Nothing quenches thirst quite like the refreshingly crisp, bright ginger flavour of Schweppes* Ginger Ale, a taste tradition since 1783. This convenient 6-pack of 710 mL bottles is just right for sharing bubbles of fun!","•6 x 710 mL bottles
•Versatile mixer
•Bright, refreshing ginger taste
•Perfect for get-togethers","[{""Flavour"":""Ginger Ale""},{""Singleserve"":""No""},{""Storage Type"":""Shelf""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""No egg,No fish,No milk,No mustard,No sesame,No shellfish,No soy,No sulfite,No wheat,No lactose,Vegan-friendly,Vegetarian-friendly""}]",https://i5.walmartimages.ca/images/Enlarge/000/760/999999-16600000760.jpg | https://i5.walmartimages.ca/images/Enlarge/076/0_1/999999-16600000760_1.jpg | https://i5.walmartimages.ca/images/Enlarge/879/336/6000202879336.jpg | https://i5.walmartimages.ca/images/Enlarge/143/494/6000203143494.jpg | https://i5.walmartimages.ca/images/Enlarge/60_/nft/16600000760_NFT.jpg | https://i5.walmartimages.ca/images/Enlarge/60_/nft/16600000760_NFT.jpg,6,Sold by Walmart,"CARBONATED WATER, SUGAR/GLUCOSE-FRUCTOSE, CITRIC ACID, SODIUM BENZOATE, COLOUR, NATURAL FLAVOUR.","No egg,No fish,No milk,No mustard,No sesame,No shellfish,No soy,No sulfite,No wheat,No lactose,Vegan-friendly,Vegetarian-friendly",Add to Cart; Find in Store,4.5,64,,
Walmart Canada,Frozen,Meatless Alternatives,walmart.ca,https://www.walmart.ca/en/ip/gardein-meat-free-beefless-tips/6000198331513,,255g,"Walmart.ca > Grocery > Frozen Food > Frozen Meat, Seafood & Alternatives > Frozen Plant-based Proteins",Gardein,Gardein Meat Free Beefless Tips,SKU:6000198331514,UPC:84223400063,ID:6000198331513,Walmart Item #:30441807,$5.27,,,,,Gardein homestyle beefless tips.  Ready in 10 minutes!  Made with plant protein.  Excellent source of protein.  Non GMO product.,,"[{""Storage Type"":""Frozen""},{""Product Type"":""Other""},{""Lifestyle and Dietary Claims"":""11""},{""Batteries Included"":""N""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""No egg,No fish,No milk,No sesame,No shellfish,No lactose,No artificials,Kosher,Vegan-friendly,Vegetarian-friendly""}]",https://i5.walmartimages.com/asr/8d8ab33b-03f7-434f-9a09-29fe44910f46.6e1932c78e1aedb5b3b724ff558131ba.jpeg?odnHeight=2000&odnWidth=2000&odnBg=ffffff | https://i5.walmartimages.com/asr/7a9bb115-4d68-4e13-9ebc-8f71987ea8e6.62f27ac5aa9329c3ba9902c3956b8648.jpeg?odnHeight=2000&odnWidth=2000&odnBg=ffffff,2,Sold by Walmart,"water, soy protein isolate, wheat gluten, canola oil, onions, yeast extract, methylcellulose, dry rub (dehydrated vegetables [red bell peppers, garlic, onion], spices, cane sugar, salt, sunflower oil), malt extract (malted barley, water), distilled vinegar, maltodextrin, dipotassium phosphate, onion powder, garlic powder, sugar, natural flavours, salt, cane sugar, potato starch, spices, sea salt, pea protein, vitamins and minerals (tapioca maltodextrin, magnesium oxide, ferric orthophosphate, niacinamide, zinc oxide, vitamin b12, calcium pantothenate, pyridoxine hydrochloride, thiamine hydrochloride, riboflavin, copper gluconate). Contains: soy, wheat and barley.","No egg,No fish,No milk,No sesame,No shellfish,No lactose,No artificials,Kosher,Vegan-friendly,Vegetarian-friendly",Add to Cart; Find in Store,5,1,,
Walmart Canada,Frozen,Meatless Alternatives,walmart.ca,https://www.walmart.ca/en/ip/yves-veggie-cuisine-gluten-free-veggie-burgers/6000195509316,,"328 g, Veggie Burgers","Walmart.ca > Grocery > Frozen Food > Frozen Meat, Seafood & Alternatives > Frozen Plant-based Proteins",Yves,Yves Veggie Cuisine Gluten Free Veggie Burgers,SKU:6000195509317,UPC:6082240014,ID:6000195509316,Walmart Item #:30088500,$5.27,,,,$1.61/100GR,"Whether you have a gluten sensitivity or intolerance or if you want to take advantage of the health benefits of going gluten free, Yves Gluten Free Veggie Burgers are a delicious and nutritious alternative to beef burgers!","Kosher
Vegan
Vegetarian
Low in saturated fat
No Trans Fat
Source of Fiber
Good Source of Protein
Free of Artificial Preservatives
No Artificial Colors and Flavors","[{""Cut"":""Burgers""},{""Product Type"":""Other""},{""Storage Type"":""Frozen""},{""Lifestyle\/Dietary Need"":""Gluten-free,No egg,No fish,No milk,No sesame,No shellfish,No sulfite,No wheat,No lactose,No artificials,Kosher,Vegan-friendly,Vegetarian-friendly""}]",https://i5.walmartimages.ca/images/Enlarge/240/014/999999-06082240014.jpg | https://i5.walmartimages.ca/images/Enlarge/43_/nft/60822400143_NFT.jpg | https://i5.walmartimages.ca/images/Enlarge/43_/nft/60822400143_NFT.jpg,3,Sold by Walmart,"Water, textured soy protein, canola oil, onions, soy protein, natural flavours, modified cellulose, spices, salt, seasoning, yeast extract, tamari sauce (water, soybeans, salt, alcohol), caramel, carrageenan (from seaweed), cane sugar, potassium chloride, magnesium chloride, magnesium sulfates, vitamin and mineral blend. Contains soy and mustard.","Gluten-free,No egg,No fish,No milk,No sesame,No shellfish,No sulfite,No wheat,No lactose,No artificials,Kosher,Vegan-friendly,Vegetarian-friendly",Add to Cart; Find in Store,5,4,,1
Walmart Canada,Frozen,Meatless Alternatives,walmart.ca,https://www.walmart.ca/en/ip/our-finest-raised-without-antibiotics-beef-burgers/6000199442472,,6 x 128 g,"Walmart.ca > Grocery > Frozen Food > Frozen Meat, Seafood & Alternatives > Frozen Beef",Our Finest,Our Finest Raised without Antibiotics Beef Burgers,SKU:6000199442473,UPC:62891582538,ID:6000199442472,Walmart Item #:30546511,$12.97,,,,$1688.8/100GR,"Made from simple ingredients and Angus Beef raised without the use of added hormones, Our Finest™ Raised Without Antibiotics Beef Burgers are exceptionally tender with lots of deliciously meaty flavour. Ready for grilling, they can be paired with an array of gourmet toppings or enjoyed simply with classic condiments. Any way you dress them, these deliciously beefy burgers are sure to impress.","• Gluten free
• Raised without the use of added hormones
• Uncooked
• Made with Angus beef","[{""Cut"":""Burgers""},{""Product Type"":""Beef""},{""Singleserve"":""No""},{""Storage Type"":""Frozen""},{""Walmart Exclusive"":""Yes""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""No artificials,No added sugars,Paleo-friendly,Whole30-friendly""}]",https://i5.walmartimages.ca/images/Enlarge/825/381/628915825381.jpg | https://i5.walmartimages.ca/images/Enlarge/538/1_1/628915825381_1.jpg | https://i5.walmartimages.ca/images/Enlarge/81_/nft/628915825381_NFT.jpg,3,Sold by Walmart,"Angus beef, water, salt, spices and spice extracts.","No artificials,No added sugars,Paleo-friendly,Whole30-friendly",Add to Cart; Find in Store,3.7,3,,2
Walmart Canada,Frozen,Meatless Alternatives,walmart.ca,https://www.walmart.ca/en/ip/gardein-maple-breakfast-patties/6000200001353,,190 g,Walmart.ca > Grocery > Frozen Food > Frozen Breakfast > Frozen Breakfast Sausage,Gardein,Gardein Maple Breakfast Patties,SKU:6000200001354,UPC:84223440199,ID:6000200001353,Walmart Item #:30043665,$5.27,,,,,"Your favourite foods made Meatless. We're insanely passionate about helping the world eat less meat. That's why we make delicious meatless chick'n tenders, meatless meatballs, and more. Now you can skip meat for a meal, or a month, without skipping your favorite foods.","•Always Vegan
•Excellent source of iron
•Made in only 12 minutes
•Non - Gmo- Verified
•Kosher
•Contains no meat
•Made with plant protein
•Meat-free","[{""Storage Type"":""Frozen""},{""Product Type"":""Other""},{""Lifestyle and Dietary Claims"":""11""},{""Features"":""\u2022Always Vegan<br>\u2022Excellent source of iron<br>\u2022Made in only 12 minutes<br>\u2022Non - Gmo- Verified<br>\u2022Kosher<br>\u2022Contains no meat<br>\u2022Made with plant protein<br>\u2022Meat-free""},{""Batteries Included"":""N""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""No egg,No fish,No milk,No sesame,No shellfish,No sulfite,No lactose,Vegan-friendly,Vegetarian-friendly""}]",https://i5.walmartimages.com/asr/b5ef17cd-c7dd-4dac-af6d-65b489da93e7.1b8d5a3491ddb0a6d05efb4a9ef16998.jpeg?odnHeight=2000&odnWidth=2000&odnBg=ffffff | https://i5.walmartimages.com/asr/da1a13d2-40f4-464a-bfc8-d5a32d0b8b71.1b8d5a3491ddb0a6d05efb4a9ef16998.jpeg?odnHeight=2000&odnWidth=2000&odnBg=ffffff | https://i5.walmartimages.com/asr/ef1cf345-bf66-4c47-98fd-ebcbbb790294.fa9f0dcab922882e8f50718f3af5439a.jpeg?odnHeight=2000&odnWidth=2000&odnBg=ffffff,3,Sold by Walmart,"Water, Soy protein concentrate, Canola oil, Sugars (cane sugar, maple syrup, dark brown sugar, molasses powder), Wheat gluten, Soy protein isolate, Yeast extract, Methylcellulose, Salt, Potato starch, Sea salt, Malt extract (malted barley, water), Rice concentrate, Natural flavours, Spices, Caramel, Vitamins and minerals (tapioca maltodextrin, magnesium oxide, ferric orthophosphate, niacinamide, zinc oxide, vitamin B12, calcium pantothenate, pyridoxine hydrochloride, thiamine hydrochloride, riboflavin, copper gluconate). Contains: Barley, Soy, Wheat.","No egg,No fish,No milk,No sesame,No shellfish,No sulfite,No lactose,Vegan-friendly,Vegetarian-friendly",Add to Cart; Find in Store,0,,,
Walmart Canada,Frozen,Meatless Alternatives,walmart.ca,https://www.walmart.ca/en/ip/waston-shrimp-dumpling-ball/6000198610394,,NET 225g/Pack 8oz,"Walmart.ca > Grocery > Frozen Food > Frozen Meat, Seafood & Alternatives > Frozen Fish & Seafood",Watson,Waston Shrimp Dumpling Ball,SKU:6000198610395,UPC:80079430032,ID:6000198610394,Walmart Item #:31590877,$2.97,,,,$1.31/100GR,"Made from real seafood, Watson Shrimp Dumpling Balls add a burst of flavour to any dish – literally! Bite into the tender outside for a tasty shrimp surprise. Add to your favourite soup or noodle dish to pump up the flavour, or enjoy alone as an appetizer. Especially perfect in hotpot!
To boil/steam: boil in hot soup or steam for 10 minutes. To stir-fry: stir-fry with vegetables, seafood or noodles. To fry: defrost and fry in a shallow pan until golden brown.",,"[{""Product Type"":""Seafood""},{""Storage Type"":""Frozen""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""""}]",https://i5.walmartimages.ca/images/Enlarge/558/893/6000202558893.jpg,1,Sold by Walmart,"Minced fish meat (Golden threadfin bream), Shrimp, Water, Modified tapioca starch, Soybean oil, Egg albumen powder (Egg), Salt, Sugar, Monosodium Glutamate, Enoki Mushroom Extract, Shrimp Flavor, Onion, Phosphate, Shortening (oil that has been fully hydrogenated).Contains: Fish, Shrimp, Soy, Egg.",,Add to Cart; Find in Store,0,,,
Walmart Canada,Frozen,Meatless Alternatives,walmart.ca,https://www.walmart.ca/en/ip/high-liner-pan-sear-selects/6000203061300,,,"Walmart.ca > Grocery > Frozen Food > Frozen Meat, Seafood & Alternatives > Frozen Fish & Seafood",High Liner,High Liner Pan-Sear SELECTS,SKU:6000203061301,UPC:6176301395,ID:6000203061300,Walmart Item #:30766242,$6.97,,,,$2.32/100GR,"High Liner Pan-Sear SELECTS Fish, Prepared, Frozen FILETS DE SOLE LÉGÈREMEMT PANÉS — PARMESAN HERB",,"[{""Product Type"":""Seafood""},{""Storage Type"":""Frozen""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""""}]",https://i5.walmartimages.ca/images/Enlarge/311/746/6000203311746.jpg | https://i5.walmartimages.ca/images/Enlarge/311/751/6000203311751.jpg,2,Sold by Walmart,"Sole, Water, Flour (wheat, rice), Canola oil, Toasted wheat crumbs, Seasonings (yeast extract, garlic, herbs, spices, citric acid), Salt, Natural flavour (cheddar, parmesan), Modified corn starch, Sodium phosphate (to retain moisture), Sugar, Parmesan cheese. Contains: Sole (fish), Wheat, Milk.",,Add to Cart; Find in Store,0,,,
Walmart Canada,Frozen,Meatless Alternatives,walmart.ca,https://www.walmart.ca/en/ip/aqua-star-oven-ready-mustard-pretzel-wild-cod/6000197880248,,"Wild Caught Fillets, 500 g","Walmart.ca > Grocery > Frozen Food > Frozen Meat, Seafood & Alternatives > Frozen Fish & Seafood",Aquastar,Aqua Star Oven Ready Mustard Pretzel Wild Cod,SKU:6000197881449,UPC:73114937393,ID:6000197880248,Walmart Item #:30147876,$9.97,,,,$1.99/100GR,"Aqua Star brand mustard pretzel cod, made with natural hand cut skinless cod fillets.  Seasoned with pretzel crumb breading and par fried but not fully cooked, to be completed in the oven.","1. Oven Ready 
2. Wild Caught Fillets 
3. MSC Certified 
4. 6 to 8 Fillets","[{""Cut"":""Fillets""},{""Product Type"":""Seafood""},{""Storage Type"":""Frozen""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""""}]",https://i5.walmartimages.ca/images/Enlarge/412/993/6000201412993.jpg | https://i5.walmartimages.ca/images/Enlarge/412/997/6000201412997.jpg | https://i5.walmartimages.ca/images/Enlarge/550/165/6000201550165.jpg | https://i5.walmartimages.ca/images/Enlarge/550/167/6000201550167.jpg,4,Sold by Walmart,"Cod, Wheat Flour, Water, Soybean Oil, Modified Food Starch, Pretzels (Enriched Flour [Wheat Flour, Malted barley Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid], Salt, Corn Syrup, Soybean Oil, Baking Soda, Yeast), Yellow Corn Flour, Salad Mustard Powder ([Vinegar, Mustard Seed, Salt, Tumeric], Maltodextrin, Modified Corn Starch, Spice Extractive), Dijon Mustard Powder (Dijon Mustard [Vinegar, Mustard, Salt, White Wine, Citric Acid, Tartaric Acid, Spices], Maltodextrin, Modified Corn Starch, Natural Flavor), Maltodextrin, Salt, Sugar, Mustar Seed, Egg Whites, Spices, Onion Powder, Garlic Powder, Sodium Acid Pyrophosphate, Sodium Bicarbonate, Vinegar Solids, Honey, High Fructose Corn Syrup, Corn Syrup, Spice Extractive, Citric Acid, Cultured Wheat Flour, Yeast, Gum Arabic, Malic Acid, Yeast Extract, Mustard Oil, Turmeric, Natural Flavor, Clacium Stearate.  Allergen Warning: Contains fish (Cod), wheat, sog, egg ingredients.",,Add to Cart; Find in Store,3,6,,
Walmart Canada,Frozen,Meatless Alternatives,walmart.ca,https://www.walmart.ca/en/ip/our-finest-shrimp-ring/6000198557205,,907 g,"Walmart.ca > Grocery > Frozen Food > Frozen Meat, Seafood & Alternatives > Frozen Fish & Seafood",Our Finest,Our Finest Shrimp Ring,SKU:6000198557206,UPC:62891578703,ID:6000198557205,Walmart Item #:31261028,$19.97,,,,$2.2/100GR,"Notch up your next get together or party with our enticing shrimp ring! Our Finest shrimp is responsibly farmed, fully cooked and peeled for an easy to eat finger food. Serve with our deliciously mild and tangy cocktail sauce for a sure-fire hit with your guests. Our Finest premium quality ingredients and the best we have to offer, from our table to yours.",,"[{""Cut"":""Seafood""},{""Storage Type"":""Frozen""},{""Walmart Exclusive"":""Yes""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""""}]",https://i5.walmartimages.ca/images/Enlarge/787/030/628915787030.jpg | https://i5.walmartimages.ca/images/Enlarge/30_/nft/628915787030_NFT.jpg | https://i5.walmartimages.ca/images/Enlarge/30_/nft/628915787030_NFT.jpg,3,Sold by Walmart,"Cooked shrimp (shrimp, sodium tripolyphosphate, salt), cocktail sauce (water, tomato paste, prepared horseradish [horseradish, water, vinegar, salt, soybean oil, flavour], sugar, modified tapioca starch, xanthan gum, carrageenan, salt, acetic acid, citric acid, spices, flavour, garlic powder, onion powder). Contains: shrimp. May contain: milk, eggs, fish, shellfish, soy, wheat, mustard, sulphites.",,Add to Cart; Find in Store,5,1,,
Walmart Canada,Frozen,Meatless Alternatives,walmart.ca,https://www.walmart.ca/en/ip/watson-shrimp-ball/6000198611086,,Net 227g/Pack 8oz,"Walmart.ca > Grocery > Frozen Food > Frozen Meat, Seafood & Alternatives > Frozen Fish & Seafood",Watson,Watson Shrimp Ball,SKU:6000198611087,UPC:80079430027,ID:6000198611086,Walmart Item #:31590875,$2.97,,,,$0.01/1EA,"Made from real seafood, Watson Shrimp Balls add a burst of flavour to any dish. Add to your favourite soup or noodle dish to pump up the flavour, or enjoy alone as an appetizer. Especially perfect in hotpot!
To boil/steam: boil in hot soup or steam for 10 minutes. To stir-fry: stir-fry with vegetables, seafood or noodles. To fry: defrost and fry in a shallow pan until golden brown.",,"[{""Product Type"":""Seafood""},{""Storage Type"":""Frozen""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""""}]",https://i5.walmartimages.ca/images/Enlarge/558/772/6000202558772.jpg,1,Sold by Walmart,"Minced fish meat (Golden threadfin bream), Shrimp, Water, Modified tapioca starch, Salt, Sugar, Monosodium glutamate, Enoki mushroom extract, Egg albumen powder, Garlic, Onion, Shrimp flavor, Phosphate, Shortening (oil that has been fully hydrogenated).Contains: Fish, Shrimp, Egg.",,Add to Cart; Find in Store,0,,,
