Retailer,Category,Sub-Category,Domain,URL,Size,Product Hierarchy,Brand,Product Name,SKU,Reg. Price,Prime,Promo Tag,Each Price,Product Description,Product Details,# of Images,Nutrition,Lifestyle/Dietary Need,Image URLs,Promo Price
Loblaw's,Drinks,Coffee,Loblaw.ca,https://www.loblaws.ca/medium-roast-single-serve-coffee-pods/p/20774062_C01,100 ea,Food > Drinks > Coffee > Coffee Pods,No Name,Medium Roast Single Serve Coffee Pods ,20774062_C01,32.99 pack of 1,,,0.33/1ea,,Enjoy No Name® Medium Roast Coffee with the convenience of a unique soft-bottom single serve pod.,2,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		0 g		
Serving Size EN		0 g		
Serving Size EN		0 g		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Total Fat				
Total Fat				
Total Fat				
Total Carbohydrate				
Total Carbohydrate				
Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
				
				
				",,https://assets.shop.loblaws.ca/products/20774062/b2/en/front/20774062_front_a06_@2.png| https://assets.shop.loblaws.ca/products/20774062/b2/en/angle/20774062_angle_a06_@2.png,
Loblaw's,Drinks,Coffee,Loblaw.ca,https://www.loblaws.ca/rich-hazelnut-instant-coffee/p/20949814_EA,100 g,Food > Drinks > Coffee > Instant Coffee,Nescafe,"RICH Hazelnut, Instant Coffee",20949814_EA,7.99 ea,,,7.99/100g,,"NESCAFÉ Rich Hazelnut Instant Coffee (100g) offers the great taste of NESCAFÉ Rich with a sweet hazelnut finish. A perfect way to kick-start the day

- 100 g jar
- Hazelnut flavoured instant coffee
- Two flavour favourites combined full bodied NESCAFÉ Rich
- Coffee and sweet hazelnut
- 10 calories per serving
- Makes over 50 cups of coffee",3,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		Per 1 tsp  (2 g)		
Serving Size EN		Per 1 tsp  (2 g)		
Serving Size EN		Per 1 tsp  (2 g)		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Calories		10 cal		
Calories		10 cal		
Calories		10 cal		
Total Fat		0.0 g		
Total Fat		0.0 g		
Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
Total Carbohydrate		2 g		
Total Carbohydrate		2 g		
Total Carbohydrate		2 g		
		Total Carbohydrate		2 g		
		Total Carbohydrate		2 g		
		Total Carbohydrate		2 g		
		Total Carbohydrate		2 g		
		Total Carbohydrate		2 g		
		Total Carbohydrate		2 g		
Protein		0.2 g		
Protein		0.2 g		
Protein		0.2 g		
				
				
				
Cholesterol		- Mg		
Cholesterol		- Mg		
Cholesterol		- Mg		
Sodium		- Mg		
Sodium		- Mg		
Sodium		- Mg		",,https://assets.shop.loblaws.ca/products/20949814/b2/en/front/20949814_front_a06_@2.png| https://assets.shop.loblaws.ca/products/20949814/b2/en/angle/20949814_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/20949814/b2/en/side/20949814_side_a06_@2.png,
Loblaw's,Drinks,Coffee,Loblaw.ca,https://www.loblaws.ca/classic-decaf-coffee/p/21309165_EA,100 g,Food > Drinks > Coffee > Instant Coffee,Nescafe,Classic Decaf Coffee,21309165_EA,7.99 ea,,,7.99/100g,,,4,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		0 g		
Serving Size EN		0 g		
Serving Size EN		0 g		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Total Fat				
Total Fat				
Total Fat				
Total Carbohydrate				
Total Carbohydrate				
Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
				
				
				",,https://assets.shop.loblaws.ca/products/21309165/b2/en/front/21309165_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21309165/b2/en/angle/21309165_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21309165/b2/en/side/21309165_side_a06_@2.png| https://assets.shop.loblaws.ca/products/21309165/b2/en/back/21309165_back_a06_@2.png,
Loblaw's,Drinks,Coffee,Loblaw.ca,https://www.loblaws.ca/gourmet-swiss-water-process-decaffeinated-medium-r/p/20659427_EA,875 g,Food > Drinks > Coffee > Ground Coffee,President's Choice,Gourmet Swiss Water Process Decaffeinated Medium Roast 100% Arabica Coffee,20659427_EA,11.99 ea,,SALE,1.14/100g,,"The perfect after dinner coffee or for those who just prefer to limit caffeine intake, this is a decaffeinated version of our smooth and mellow blend of 100% arabica beans specially selected to achieve a taste beloved by Canadian coffee drinkers. Every sip reveals mild, comforting flavour with balanced body. The caffeine is removed using the SWISS WATER** Process.",1,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		0 g		
Serving Size EN		0 g		
Serving Size EN		0 g		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Total Fat				
Total Fat				
Total Fat				
Total Carbohydrate				
Total Carbohydrate				
Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
				
				
				",,https://assets.shop.loblaws.ca/products/20659427/b2/en/front/20659427_front_a06_@2.png,9.99 ea
Loblaw's,Drinks,Coffee,Loblaw.ca,https://www.loblaws.ca/instant-coffee-medium/p/21167584_EA,100 g,Food > Drinks > Coffee > Instant Coffee,Tim Hortons,"Instant Coffee, Medium",21167584_EA,7.99 ea,,,7.99/100g,,"TIM HORTONS ORIGINAL BLEND IS A PERFECTLY BALANCED, MEDIUM ROAST COFFEE WITH A SMOOTH FINISH.",1,,,https://assets.shop.loblaws.ca/products/21167584/b2/en/front/21167584_front_a06_@2.png,
Loblaw's,Drinks,Coffee,Loblaw.ca,https://www.loblaws.ca/instant-coffee/p/20057497_EA,340 g,Food > Drinks > Coffee > Instant Coffee,No Name,Instant Coffee,20057497_EA,6.49 ea,,,1.91/100g,,,1,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		0 g		
Serving Size EN		0 g		
Serving Size EN		0 g		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Total Fat				
Total Fat				
Total Fat				
Total Carbohydrate				
Total Carbohydrate				
Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
				
				
				",,https://assets.shop.loblaws.ca/products/20057497/b2/en/front/20057497_front_a06_@2.png,
Loblaw's,Drinks,Coffee,Loblaw.ca,https://www.loblaws.ca/crema-gusto/p/20175362_EA,250 g,Food > Drinks > Coffee > Ground Coffee,Lavazza,Crema & Gusto,20175362_EA,5.79 ea,,MULTI,2.32/100g,,"Lavazza .

Italy's Favorite Coffee.

Over a century of history in coffee, passionate dedication to absolute quality and creative discipline at the forefront of innovation make all Lavazza blends a truly unique and flavorful experience. Authentic Italian.",3,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		0 g		
Serving Size EN		0 g		
Serving Size EN		0 g		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Total Fat				
Total Fat				
Total Fat				
Total Carbohydrate				
Total Carbohydrate				
Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
				
				
				",,https://assets.shop.loblaws.ca/products/20175362/b2/en/front/20175362_front_a06_@2.png| https://assets.shop.loblaws.ca/products/20175362/b2/en/angle/20175362_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/20175362/b2/en/side/20175362_side_a06_@2.png,
Loblaw's,Drinks,Coffee,Loblaw.ca,https://www.loblaws.ca/rich-colombian-instant-coffee/p/20556047_EA,100 g,Food > Drinks > Coffee > Instant Coffee,Nescafe,"RICH Colombian, Instant Coffee",20556047_EA,7.99 ea,,,7.99/100g,,"NESCAFÉ Rich Colombian Instant Coffee (100 g) offers the rich taste of premium coffee. Made from 100% Columbian Arabica beans. A perfect way to kick-start the day

- 100 g jar
- Instant coffee made only from 100% Colombian Arabica beans
- Free of additives or preservatives
- For a deliciously rich cup of premium tasting coffee
- Makes over 50 cups of coffee",3,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		0 g		
Serving Size EN		0 g		
Serving Size EN		0 g		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Total Fat				
Total Fat				
Total Fat				
Total Carbohydrate				
Total Carbohydrate				
Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
				
				
				",,https://assets.shop.loblaws.ca/products/20556047/b2/en/front/20556047_front_a06_@2.png| https://assets.shop.loblaws.ca/products/20556047/b2/en/angle/20556047_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/20556047/b2/en/side/20556047_side_a06_@2.png,
Loblaw's,Drinks,Coffee,Loblaw.ca,https://www.loblaws.ca/gourmet-medium-roast-100-arabica-coffee/p/20316972004_EA,930 g,Food > Drinks > Coffee > Ground Coffee,President's Choice,Gourmet Medium Roast 100% Arabica Coffee,20316972004_EA,11.99 ea,,SALE,1.07/100g,,"Try this exclusive blend of some of the world?s finest arabica beans ? including Sumatran ? specially selected and roasted to deliver a balanced coffee with rich, medium-bodied flavour. With a complex aroma and notes of caramel, it's perfect for sipping any time of day.",1,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		0 g		
Serving Size EN		0 g		
Serving Size EN		0 g		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Total Fat				
Total Fat				
Total Fat				
Total Carbohydrate				
Total Carbohydrate				
Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
				
				
				",,https://assets.shop.loblaws.ca/products/20316972004/b2/en/front/20316972004_front_a06_@2.png,9.99 ea
Loblaw's,Drinks,Coffee,Loblaw.ca,https://www.loblaws.ca/medium-roast-ground-coffee/p/20790548_EA,925 g,Food > Drinks > Coffee > Ground Coffee,No Name,Medium Roast Ground Coffee,20790548_EA,7.99 ea,,,0.86/100g,,"Enjoy No Name® Medium Roast Coffee - well-balanced and smooth, with a rich aroma.",1,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		0 g		
Serving Size EN		0 g		
Serving Size EN		0 g		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Total Fat				
Total Fat				
Total Fat				
Total Carbohydrate				
Total Carbohydrate				
Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
				
				
				",,https://assets.shop.loblaws.ca/products/20790548/b2/en/front/20790548_front_a06_@2.png,
Loblaw's,Drinks,Coffee,Loblaw.ca,https://www.loblaws.ca/pike-place-r-g-340g/p/20548682004_EA,340 g,Food > Drinks > Coffee > Ground Coffee,Starbucks,Pike Place R&G 340g,20548682004_EA,8.99 ea,,,2.64/100g,,"In 1971 we opened our first store in Seattle’s Pike Place Market. Reflecting on our heritage inspired us to create this delicious blend with smooth body and subtle flavours of cocoa and toasted nuts. Brewed fresh every day in our stores, it’s a rich, satisfying and balanced cup. Made with the same high-quality 100% arabica beans we use in our cafés and grinded to a universal blend, this coffee is perfect to use in any drip machine, pour over or French press.

- 100% Arabica Coffee
- Smooth & BalancedUse cold, filtered water. Add 10g of coffee to 180ml of water.",3,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		0 g		
Serving Size EN		0 g		
Serving Size EN		0 g		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Total Fat				
Total Fat				
Total Fat				
Total Carbohydrate				
Total Carbohydrate				
Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
				
				
				",,https://assets.shop.loblaws.ca/products/20548682004/b2/en/front/20548682004_front_a06_@2.png| https://assets.shop.loblaws.ca/products/20548682004/b2/en/angle/20548682004_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/20548682004/b2/en/side/20548682004_side_a06_@2.png,
Loblaw's,Drinks,Coffee,Loblaw.ca,https://www.loblaws.ca/dark-roast-k-cup-compatible/p/21166700_EA,30 ea,Food > Drinks > Coffee > Coffee Pods,Tim Hortons,Dark Roast K-Cup Compatible,21166700_EA,19.99 ea,,SALE,0.57/1ea,,"TIM HORTONS DARK ROAST IS A RICH AND FULL-FLAVOURED COFFEE WITH A SMOOTH FINISH. OUR UNIQUE BLEND OF 100% PREMIUM ARABICA BEANS IS SOURCED FROM THE WORLD'S MOST RENOWNED COFFEE GROWING REGIONS, AND EXPERTLY ROASTED IN CANADA TO DELIVER TIM HORTONS SIGNATURE FLAVOUR EVERY TIME",3,,,https://assets.shop.loblaws.ca/products/21166700/b2/en/front/21166700_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21166700/b2/en/angle/21166700_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21166700/b2/en/side/21166700_side_a06_@2.png,16.99 ea
Loblaw's,Drinks,Coffee,Loblaw.ca,https://www.loblaws.ca/premium-roast-pod/p/21240975_EA,30 ea,Food > Drinks > Coffee > Coffee Pods,McCafe,Premium Roast Pod    ,21240975_EA,21.99 ea,,,0.73/1ea,,,3,,,https://assets.shop.loblaws.ca/products/21240975/b2/en/front/21240975_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21240975/b2/en/angle/21240975_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21240975/b2/en/side/21240975_side_a06_@2.png,
Loblaw's,Drinks,Coffee,Loblaw.ca,https://www.loblaws.ca/columbian-k-cu-coffee-pods/p/21166714_EA,30 ea,Food > Drinks > Coffee > Coffee Pods,Tim Hortons,Columbian K-Cu Coffee Pods,21166714_EA,19.99 ea,,SALE,0.57/1ea,,"TIM HORTONS 100% COLOMBIAN IS A PERFECTLY BALANCED, DARK-MEDIUM ROAST THAT DELIVERS A CRISP FLAVOUR AND SMOOTH FINISH. OUR UNIQUE BLEND OF 100% PREMIUM ARABICA BEANS IS SOURCED FROM THE WORLD'S MOST RENOWNED COFFEE GROWING REGIONS, AND EXPERTLY ROASTED IN CANADA TO DELIVER TIM HORTONS SIGNATURE FLAVOUR EVERY TIME",3,,,https://assets.shop.loblaws.ca/products/21166714/b2/en/front/21166714_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21166714/b2/en/angle/21166714_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21166714/b2/en/side/21166714_side_a06_@2.png,16.99 ea
Loblaw's,Drinks,Coffee,Loblaw.ca,https://www.loblaws.ca/west-coast-dark-roast-100-arabica-single-serve-cof/p/21038762_EA,30 ea,Food > Drinks > Coffee > Coffee Pods,President's Choice,West Coast Dark Roast 100% Arabica Single Serve Coffee Pods,21038762_EA,14.99 ea,,,0.5/1ea,,"An exclusive blend of some of the world’s finest arabica beans, specially selected and roasted to deliver a bold and intense coffee with a heady aroma, full body and rich flavour. Enjoy the characteristically complex flavor of President’s Choice Gourmet West Coast Dark Roast Coffee with the convenience of a unique soft-bottom single serve pod.",3,,,https://assets.shop.loblaws.ca/products/21038762/b2/en/front/21038762_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21038762/b2/en/angle/21038762_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21038762/b2/en/side/21038762_side_a06_@2.png,
Loblaw's,Drinks,Coffee,Loblaw.ca,https://www.loblaws.ca/nescaf-sweet-and-creamy-french-vanilla-instant-cof/p/21363370_EA,351 g,Food > Drinks > Coffee > Instant Coffee,Nescafe,Nescafé Sweet and Creamy French Vanilla Instant Coffee Mix,21363370_EA,7.99 ea,,,2.28/100g,,"Nescafé Sweet & Creamy French Vanilla Instant Coffee Mix (18 x 19 g) is a range of all-in-one coffees made in an instant, using our convenient single serve packets. Each Nescafé Sweet & Creamy packet includes all the coffee, creamer, and sugar you need to create a delicious French vanilla flavoured cup that you can have at home or when you're on the go. Crafted using medium-dark roasted coffee beans, each cup has a smooth and creamy coffee taste, with rich coffee aroma. Nescafé Sweet & Creamy is simple to prepare, all you need to add is hot water.Also available in Original, Caramel, and Mocha flavours.

- Convenient All-In-One Solution: Sweet and Creamy is in a simple format that is quick and easy to make
- Incorporate Into Any Routine: Perfect pick me up at any point of the day, for at home or while on the go
- Consistent Taste: There is no guesswork in making a cup of Sweet and Creamy, resulting in the same French vanilla flavour from cup to cup
- Committed to being Grown Respectfully: All coffee beans are responsibly sourced, and a part of sustainable farming practices
- Created by Coffee Experts: Nescafé is an expert in coffee innovations, and have used their knowledge to create a product that doesn't require sugar, coffee-creamer or coffee whitener",5,,,https://assets.shop.loblaws.ca/products/21363370/b2/en/front/21363370_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21363370/b2/en/angle/21363370_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21363370/b2/en/side/21363370_side_a06_@2.png| https://assets.shop.loblaws.ca/products/21363370/b2/en/back/21363370_back_a06_@2.png| https://assets.shop.loblaws.ca/products/21363370/b2/en/top/21363370_top_a06_@2.png,
Loblaw's,Drinks,Coffee,Loblaw.ca,https://www.loblaws.ca/gourmet-medium-roast-fine-grind-100-arabica-coffee/p/21074580_EA,930 g,Food > Drinks > Coffee > Ground Coffee,President's Choice,Gourmet Medium Roast Fine Grind 100% Arabica Coffee,21074580_EA,11.99 ea,,SALE,1.07/100g,,"Medium-bodied, well-balanced, and with notes of rich caramel, this specially selected and roasted coffee delivers a complex taste experience that can be enjoyed all day long. It’s an exclusive blend of 100% arabica Indonesian Sumatra, Kenyan and Ethiopian beans.",1,,,https://assets.shop.loblaws.ca/products/21074580/b2/en/front/21074580_front_a06_@2.png,9.99 ea
